timestamp,device_id,moisture_level,temperature,signal_strength,zone,battery_level
2023-10-15 21:00:00,DEV_001,64.2,30.0,81,Agriculture_East,94
2023-10-15 22:00:00,DEV_002,63.7,29.7,83,Agriculture_West,92
2023-10-15 23:00:00,DEV_003,64.6,30.2,84,Agriculture_North,90
2023-10-16 00:00:00,DEV_001,63.4,29.5,83,Agriculture_East,94
2023-10-16 01:00:00,DEV_002,63.8,29.5,86,Agriculture_West,92
2023-10-16 02:00:00,DEV_003,63.6,29.6,80,Agriculture_North,90
2023-10-16 03:00:00,DEV_001,63.9,30.3,80,Agriculture_East,94
2023-10-16 04:00:00,DEV_002,63.3,30.3,88,Agriculture_West,92
2023-10-16 05:00:00,DEV_003,63.1,29.8,87,Agriculture_North,90
2023-10-16 06:00:00,DEV_001,62.3,30.0,88,Agriculture_East,94
2023-10-16 07:00:00,DEV_002,62.8,30.1,80,Agriculture_West,92
2023-10-16 08:00:00,DEV_003,62.0,29.9,83,Agriculture_North,90
2023-10-16 09:00:00,DEV_001,61.8,29.8,85,Agriculture_East,94
2023-10-16 10:00:00,DEV_002,62.3,30.2,89,Agriculture_West,92
2023-10-16 11:00:00,DEV_003,61.5,29.7,83,Agriculture_North,90
2023-10-16 12:00:00,DEV_001,61.1,30.3,82,Agriculture_East,94
2023-10-16 13:00:00,DEV_002,61.2,30.1,80,Agriculture_West,92
2023-10-16 14:00:00,DEV_003,61.2,30.1,81,Agriculture_North,90
2023-10-16 15:00:00,DEV_001,60.8,30.2,82,Agriculture_East,94
2023-10-16 16:00:00,DEV_002,60.7,30.2,80,Agriculture_West,92
2023-10-16 17:00:00,DEV_003,60.4,29.9,85,Agriculture_North,90
2023-10-16 18:00:00,DEV_001,59.3,29.6,82,Agriculture_East,94
2023-10-16 19:00:00,DEV_002,59.9,29.6,83,Agriculture_West,92
2023-10-16 20:00:00,DEV_003,59.4,30.4,78,Agriculture_North,90
2023-10-16 21:00:00,DEV_001,58.9,30.0,83,Agriculture_East,94
2023-10-16 22:00:00,DEV_002,58.9,29.8,81,Agriculture_West,92
2023-10-16 23:00:00,DEV_003,59.1,29.8,86,Agriculture_North,90
2023-10-17 00:00:00,DEV_001,58.8,30.0,80,Agriculture_East,94
2023-10-17 01:00:00,DEV_002,58.3,29.9,76,Agriculture_West,92
2023-10-17 02:00:00,DEV_003,57.9,30.1,78,Agriculture_North,90
2023-10-17 03:00:00,DEV_001,57.5,29.8,81,Agriculture_East,94
2023-10-17 04:00:00,DEV_002,57.4,30.0,75,Agriculture_West,92
2023-10-17 05:00:00,DEV_003,57.0,29.9,83,Agriculture_North,90
2023-10-17 06:00:00,DEV_001,56.8,29.6,79,Agriculture_East,94
2023-10-17 07:00:00,DEV_002,56.9,30.2,88,Agriculture_West,92
2023-10-17 08:00:00,DEV_003,56.8,30.1,77,Agriculture_North,90
2023-10-17 09:00:00,DEV_001,56.4,29.7,76,Agriculture_East,94
2023-10-17 10:00:00,DEV_002,55.9,29.6,80,Agriculture_West,92
2023-10-17 11:00:00,DEV_003,55.9,29.5,87,Agriculture_North,90
2023-10-17 12:00:00,DEV_001,55.5,29.8,81,Agriculture_East,94
2023-10-17 13:00:00,DEV_002,55.7,29.8,81,Agriculture_West,92
2023-10-17 14:00:00,DEV_003,55.2,29.5,86,Agriculture_North,90
2023-10-17 15:00:00,DEV_001,55.5,29.3,87,Agriculture_East,94
2023-10-17 16:00:00,DEV_002,55.3,30.0,83,Agriculture_West,92
2023-10-17 17:00:00,DEV_003,54.7,29.5,82,Agriculture_North,90
2023-10-17 18:00:00,DEV_001,54.7,29.8,78,Agriculture_East,94
2023-10-17 19:00:00,DEV_002,54.7,29.4,86,Agriculture_West,92
2023-10-17 20:00:00,DEV_003,54.4,29.3,89,Agriculture_North,90
2023-10-17 21:00:00,DEV_001,54.1,29.4,87,Agriculture_East,94
2023-10-17 22:00:00,DEV_002,54.4,29.8,80,Agriculture_West,92
2023-10-17 23:00:00,DEV_003,54.1,29.7,82,Agriculture_North,90
2023-10-18 00:00:00,DEV_001,54.6,29.3,78,Agriculture_East,94
2023-10-18 01:00:00,DEV_002,54.1,29.5,89,Agriculture_West,92
2023-10-18 02:00:00,DEV_003,53.9,29.1,83,Agriculture_North,90
2023-10-18 03:00:00,DEV_001,54.3,29.4,80,Agriculture_East,94
2023-10-18 04:00:00,DEV_002,53.5,29.1,80,Agriculture_West,92
2023-10-18 05:00:00,DEV_003,53.7,29.2,84,Agriculture_North,90
2023-10-18 06:00:00,DEV_001,53.6,29.0,83,Agriculture_East,94
2023-10-18 07:00:00,DEV_002,54.4,29.4,81,Agriculture_West,92
2023-10-18 08:00:00,DEV_003,54.4,29.0,76,Agriculture_North,90
2023-10-18 09:00:00,DEV_001,54.0,29.2,76,Agriculture_East,94
2023-10-18 10:00:00,DEV_002,53.7,29.3,88,Agriculture_West,92
2023-10-18 11:00:00,DEV_003,54.1,29.3,88,Agriculture_North,90
2023-10-18 12:00:00,DEV_001,54.4,28.7,88,Agriculture_East,94
2023-10-18 13:00:00,DEV_002,53.7,28.9,89,Agriculture_West,92
2023-10-18 14:00:00,DEV_003,54.4,29.1,83,Agriculture_North,90
2023-10-18 15:00:00,DEV_001,54.5,28.7,83,Agriculture_East,94
2023-10-18 16:00:00,DEV_002,54.6,28.5,81,Agriculture_West,92
2023-10-18 17:00:00,DEV_003,54.0,28.8,79,Agriculture_North,90
2023-10-18 18:00:00,DEV_001,55.0,28.7,84,Agriculture_East,94
2023-10-18 19:00:00,DEV_002,54.5,28.3,81,Agriculture_West,92
2023-10-18 20:00:00,DEV_003,55.5,28.9,82,Agriculture_North,90
2023-10-18 21:00:00,DEV_001,54.8,28.7,80,Agriculture_East,94
2023-10-18 22:00:00,DEV_002,55.0,28.1,85,Agriculture_West,92
2023-10-18 23:00:00,DEV_003,55.3,28.5,77,Agriculture_North,90
2023-10-19 00:00:00,DEV_001,55.1,28.2,81,Agriculture_East,94
2023-10-19 01:00:00,DEV_002,55.7,28.5,81,Agriculture_West,92
2023-10-19 02:00:00,DEV_003,55.4,28.5,89,Agriculture_North,90
2023-10-19 03:00:00,DEV_001,56.5,27.9,79,Agriculture_East,94
2023-10-19 04:00:00,DEV_002,56.1,27.9,81,Agriculture_West,92
2023-10-19 05:00:00,DEV_003,56.5,28.3,79,Agriculture_North,90
2023-10-19 06:00:00,DEV_001,57.1,27.6,83,Agriculture_East,94
2023-10-19 07:00:00,DEV_002,56.4,28.2,76,Agriculture_West,92
2023-10-19 08:00:00,DEV_003,57.2,27.8,76,Agriculture_North,90
2023-10-19 09:00:00,DEV_001,57.3,27.9,81,Agriculture_East,94
2023-10-19 10:00:00,DEV_002,57.7,27.4,76,Agriculture_West,92
2023-10-19 11:00:00,DEV_003,57.4,27.5,83,Agriculture_North,90
2023-10-19 12:00:00,DEV_001,57.8,27.6,80,Agriculture_East,94
2023-10-19 13:00:00,DEV_002,58.0,27.3,76,Agriculture_West,92
2023-10-19 14:00:00,DEV_003,57.9,27.7,89,Agriculture_North,90
2023-10-19 15:00:00,DEV_001,59.2,27.6,82,Agriculture_East,93
2023-10-19 16:00:00,DEV_002,58.9,27.2,75,Agriculture_West,91
2023-10-19 17:00:00,DEV_003,59.6,27.4,86,Agriculture_North,89
2023-10-19 18:00:00,DEV_001,59.2,27.0,88,Agriculture_East,93
2023-10-19 19:00:00,DEV_002,60.0,27.4,80,Agriculture_West,91
2023-10-19 20:00:00,DEV_003,59.7,26.6,84,Agriculture_North,89
2023-10-19 21:00:00,DEV_001,60.5,26.6,76,Agriculture_East,93
2023-10-19 22:00:00,DEV_002,59.8,26.6,82,Agriculture_West,91
2023-10-19 23:00:00,DEV_003,60.1,27.0,87,Agriculture_North,89
2023-10-20 00:00:00,DEV_001,61.5,26.9,81,Agriculture_East,93
2023-10-20 01:00:00,DEV_002,61.3,26.5,87,Agriculture_West,91
2023-10-20 02:00:00,DEV_003,61.3,26.4,79,Agriculture_North,89
2023-10-20 03:00:00,DEV_001,62.1,26.7,85,Agriculture_East,93
2023-10-20 04:00:00,DEV_002,61.5,26.9,78,Agriculture_West,91
2023-10-20 05:00:00,DEV_003,62.1,26.8,86,Agriculture_North,89
2023-10-20 06:00:00,DEV_001,62.3,26.6,77,Agriculture_East,93
2023-10-20 07:00:00,DEV_002,62.4,26.2,82,Agriculture_West,91
2023-10-20 08:00:00,DEV_003,63.0,26.2,88,Agriculture_North,89
2023-10-20 09:00:00,DEV_001,63.1,25.9,78,Agriculture_East,93
2023-10-20 10:00:00,DEV_002,63.3,26.2,85,Agriculture_West,91
2023-10-20 11:00:00,DEV_003,63.4,26.2,82,Agriculture_North,89
2023-10-20 12:00:00,DEV_001,63.5,25.8,76,Agriculture_East,93
2023-10-20 13:00:00,DEV_002,64.0,26.4,79,Agriculture_West,91
2023-10-20 14:00:00,DEV_003,64.5,26.1,89,Agriculture_North,89
2023-10-20 15:00:00,DEV_001,64.6,26.0,76,Agriculture_East,93
2023-10-20 16:00:00,DEV_002,64.7,26.2,86,Agriculture_West,91
2023-10-20 17:00:00,DEV_003,64.1,25.5,79,Agriculture_North,89
2023-10-20 18:00:00,DEV_001,64.8,25.5,83,Agriculture_East,93
2023-10-20 19:00:00,DEV_002,64.7,25.6,88,Agriculture_West,91
2023-10-20 20:00:00,DEV_003,65.5,25.5,78,Agriculture_North,89
2023-10-20 21:00:00,DEV_001,65.7,25.5,85,Agriculture_East,93
2023-10-20 22:00:00,DEV_002,64.7,25.5,77,Agriculture_West,91
2023-10-20 23:00:00,DEV_003,65.8,25.2,89,Agriculture_North,89
2023-10-21 00:00:00,DEV_001,65.6,25.7,81,Agriculture_East,93
2023-10-21 01:00:00,DEV_002,65.8,25.3,86,Agriculture_West,91
2023-10-21 02:00:00,DEV_003,65.6,25.3,75,Agriculture_North,89
2023-10-21 03:00:00,DEV_001,65.7,25.2,81,Agriculture_East,93
2023-10-21 04:00:00,DEV_002,65.3,25.0,84,Agriculture_West,91
2023-10-21 05:00:00,DEV_003,66.4,25.0,88,Agriculture_North,89
2023-10-21 06:00:00,DEV_001,65.8,25.2,75,Agriculture_East,93
2023-10-21 07:00:00,DEV_002,65.7,24.9,78,Agriculture_West,91
2023-10-21 08:00:00,DEV_003,66.0,24.9,87,Agriculture_North,89
2023-10-21 09:00:00,DEV_001,66.2,25.3,76,Agriculture_East,93
2023-10-21 10:00:00,DEV_002,66.5,25.1,79,Agriculture_West,91
2023-10-21 11:00:00,DEV_003,66.4,24.7,78,Agriculture_North,89
2023-10-21 12:00:00,DEV_001,65.9,24.5,86,Agriculture_East,93
2023-10-21 13:00:00,DEV_002,66.2,24.6,84,Agriculture_West,91
2023-10-21 14:00:00,DEV_003,65.7,25.1,86,Agriculture_North,89
2023-10-21 15:00:00,DEV_001,65.6,24.4,80,Agriculture_East,93
2023-10-21 16:00:00,DEV_002,65.4,24.8,89,Agriculture_West,91
2023-10-21 17:00:00,DEV_003,65.9,24.8,76,Agriculture_North,89
2023-10-21 18:00:00,DEV_001,65.5,24.3,77,Agriculture_East,93
2023-10-21 19:00:00,DEV_002,65.3,24.5,78,Agriculture_West,91
2023-10-21 20:00:00,DEV_003,65.4,24.5,75,Agriculture_North,89
2023-10-21 21:00:00,DEV_001,65.7,24.2,85,Agriculture_East,93
2023-10-21 22:00:00,DEV_002,65.9,24.3,88,Agriculture_West,91
2023-10-21 23:00:00,DEV_003,65.4,24.6,83,Agriculture_North,89
2023-10-22 00:00:00,DEV_001,65.2,24.0,84,Agriculture_East,93
2023-10-22 01:00:00,DEV_002,64.3,24.0,84,Agriculture_West,91
2023-10-22 02:00:00,DEV_003,64.8,24.6,89,Agriculture_North,89
2023-10-22 03:00:00,DEV_001,64.9,23.9,78,Agriculture_East,93
2023-10-22 04:00:00,DEV_002,64.5,24.5,85,Agriculture_West,91
2023-10-22 05:00:00,DEV_003,64.8,24.4,88,Agriculture_North,89
2023-10-22 06:00:00,DEV_001,64.4,24.2,82,Agriculture_East,93
2023-10-22 07:00:00,DEV_002,64.1,24.5,86,Agriculture_West,91
2023-10-22 08:00:00,DEV_003,63.5,24.2,89,Agriculture_North,89
2023-10-22 09:00:00,DEV_001,63.3,24.3,86,Agriculture_East,93
2023-10-22 10:00:00,DEV_002,63.8,24.4,83,Agriculture_West,91
2023-10-22 11:00:00,DEV_003,63.4,24.0,83,Agriculture_North,89
2023-10-22 12:00:00,DEV_001,63.2,23.9,85,Agriculture_East,93
2023-10-22 13:00:00,DEV_002,62.5,24.0,86,Agriculture_West,91
2023-10-22 14:00:00,DEV_003,62.2,23.7,84,Agriculture_North,89
2023-10-22 15:00:00,DEV_001,62.2,24.1,78,Agriculture_East,93
2023-10-22 16:00:00,DEV_002,61.4,23.8,86,Agriculture_West,91
2023-10-22 17:00:00,DEV_003,61.7,24.3,86,Agriculture_North,89
2023-10-22 18:00:00,DEV_001,60.8,24.1,76,Agriculture_East,93
2023-10-22 19:00:00,DEV_002,61.2,23.7,89,Agriculture_West,91
2023-10-22 20:00:00,DEV_003,61.1,24.0,88,Agriculture_North,89
2023-10-22 21:00:00,DEV_001,61.0,23.6,87,Agriculture_East,93
2023-10-22 22:00:00,DEV_002,60.1,24.1,84,Agriculture_West,91
2023-10-22 23:00:00,DEV_003,60.0,24.2,87,Agriculture_North,89
2023-10-23 00:00:00,DEV_001,60.5,24.1,85,Agriculture_East,93
2023-10-23 01:00:00,DEV_002,60.1,23.7,82,Agriculture_West,91
2023-10-23 02:00:00,DEV_003,59.7,24.0,88,Agriculture_North,89
2023-10-23 03:00:00,DEV_001,58.8,24.4,84,Agriculture_East,93
2023-10-23 04:00:00,DEV_002,59.1,23.9,85,Agriculture_West,91
2023-10-23 05:00:00,DEV_003,58.4,24.1,82,Agriculture_North,89
2023-10-23 06:00:00,DEV_001,58.6,24.4,89,Agriculture_East,93
2023-10-23 07:00:00,DEV_002,57.9,23.9,78,Agriculture_West,91
2023-10-23 08:00:00,DEV_003,58.5,24.4,88,Agriculture_North,89
2023-10-23 09:00:00,DEV_001,57.5,24.4,85,Agriculture_East,93
2023-10-23 10:00:00,DEV_002,58.0,23.9,78,Agriculture_West,91
2023-10-23 11:00:00,DEV_003,57.2,24.1,81,Agriculture_North,89
2023-10-23 12:00:00,DEV_001,57.1,23.8,77,Agriculture_East,93
2023-10-23 13:00:00,DEV_002,56.3,24.0,75,Agriculture_West,91
2023-10-23 14:00:00,DEV_003,57.0,23.8,80,Agriculture_North,89
2023-10-23 15:00:00,DEV_001,56.3,24.4,79,Agriculture_East,93
2023-10-23 16:00:00,DEV_002,55.9,24.5,83,Agriculture_West,91
2023-10-23 17:00:00,DEV_003,55.6,24.5,83,Agriculture_North,89
2023-10-23 18:00:00,DEV_001,56.3,24.4,82,Agriculture_East,93
2023-10-23 19:00:00,DEV_002,55.3,23.9,87,Agriculture_West,91
2023-10-23 20:00:00,DEV_003,55.1,24.0,75,Agriculture_North,89
2023-10-23 21:00:00,DEV_001,55.1,24.3,89,Agriculture_East,93
2023-10-23 22:00:00,DEV_002,54.6,24.5,81,Agriculture_West,91
2023-10-23 23:00:00,DEV_003,55.1,24.6,88,Agriculture_North,89
2023-10-24 00:00:00,DEV_001,54.4,24.7,75,Agriculture_East,93
2023-10-24 01:00:00,DEV_002,54.3,24.5,87,Agriculture_West,91
2023-10-24 02:00:00,DEV_003,54.9,24.5,85,Agriculture_North,89
2023-10-24 03:00:00,DEV_001,54.1,24.4,82,Agriculture_East,93
2023-10-24 04:00:00,DEV_002,54.6,24.2,76,Agriculture_West,91
2023-10-24 05:00:00,DEV_003,54.8,24.7,85,Agriculture_North,89
2023-10-24 06:00:00,DEV_001,54.6,24.5,88,Agriculture_East,93
2023-10-24 07:00:00,DEV_002,54.0,24.3,75,Agriculture_West,91
2023-10-24 08:00:00,DEV_003,54.1,24.7,83,Agriculture_North,89
2023-10-24 09:00:00,DEV_001,53.8,25.0,83,Agriculture_East,93
2023-10-24 10:00:00,DEV_002,53.6,24.6,86,Agriculture_West,91
2023-10-24 11:00:00,DEV_003,54.0,24.7,84,Agriculture_North,89
2023-10-24 12:00:00,DEV_001,54.4,24.8,76,Agriculture_East,93
2023-10-24 13:00:00,DEV_002,54.2,24.5,75,Agriculture_West,91
2023-10-24 14:00:00,DEV_003,54.2,25.2,85,Agriculture_North,89
2023-10-24 15:00:00,DEV_001,54.3,24.9,77,Agriculture_East,93
2023-10-24 16:00:00,DEV_002,53.8,24.7,77,Agriculture_West,91
2023-10-24 17:00:00,DEV_003,54.0,25.0,79,Agriculture_North,89
2023-10-24 18:00:00,DEV_001,54.4,25.3,84,Agriculture_East,93
2023-10-24 19:00:00,DEV_002,54.4,25.5,84,Agriculture_West,91
2023-10-24 20:00:00,DEV_003,54.4,25.4,77,Agriculture_North,89
2023-10-24 21:00:00,DEV_001,53.8,25.3,88,Agriculture_East,93
2023-10-24 22:00:00,DEV_002,54.3,25.4,83,Agriculture_West,91
2023-10-24 23:00:00,DEV_003,54.0,25.1,89,Agriculture_North,89
2023-10-25 00:00:00,DEV_001,54.7,25.3,76,Agriculture_East,93
2023-10-25 01:00:00,DEV_002,54.2,25.5,77,Agriculture_West,91
2023-10-25 02:00:00,DEV_003,55.2,25.3,85,Agriculture_North,89
2023-10-25 03:00:00,DEV_001,55.0,25.3,81,Agriculture_East,93
2023-10-25 04:00:00,DEV_002,54.8,25.6,75,Agriculture_West,91
2023-10-25 05:00:00,DEV_003,54.9,25.3,84,Agriculture_North,89
2023-10-25 06:00:00,DEV_001,55.4,25.7,89,Agriculture_East,93
2023-10-25 07:00:00,DEV_002,56.1,25.5,85,Agriculture_West,91
2023-10-25 08:00:00,DEV_003,56.2,25.8,88,Agriculture_North,89
2023-10-25 09:00:00,DEV_001,56.0,25.7,81,Agriculture_East,93
2023-10-25 10:00:00,DEV_002,55.8,25.8,75,Agriculture_West,91
2023-10-25 11:00:00,DEV_003,56.1,26.4,77,Agriculture_North,89
2023-10-25 12:00:00,DEV_001,55.9,26.2,82,Agriculture_East,93
2023-10-25 13:00:00,DEV_002,56.8,25.9,84,Agriculture_West,91
2023-10-25 14:00:00,DEV_003,57.1,26.0,79,Agriculture_North,89
2023-10-25 15:00:00,DEV_001,56.5,26.2,86,Agriculture_East,93
2023-10-25 16:00:00,DEV_002,56.8,26.4,83,Agriculture_West,91
2023-10-25 17:00:00,DEV_003,57.3,26.3,87,Agriculture_North,89
2023-10-25 18:00:00,DEV_001,57.8,26.5,87,Agriculture_East,93
2023-10-25 19:00:00,DEV_002,58.6,26.2,87,Agriculture_West,91
2023-10-25 20:00:00,DEV_003,57.9,26.7,80,Agriculture_North,89
2023-10-25 21:00:00,DEV_001,58.1,26.7,78,Agriculture_East,93
2023-10-25 22:00:00,DEV_002,58.6,27.0,87,Agriculture_West,91
2023-10-25 23:00:00,DEV_003,58.4,26.8,78,Agriculture_North,89
2023-10-26 00:00:00,DEV_001,59.6,26.7,79,Agriculture_East,93
2023-10-26 01:00:00,DEV_002,59.8,27.1,79,Agriculture_West,91
2023-10-26 02:00:00,DEV_003,60.0,26.7,88,Agriculture_North,89
2023-10-26 03:00:00,DEV_001,59.9,27.4,78,Agriculture_East,93
2023-10-26 04:00:00,DEV_002,60.6,26.8,83,Agriculture_West,91
2023-10-26 05:00:00,DEV_003,60.4,27.4,76,Agriculture_North,89
2023-10-26 06:00:00,DEV_001,60.5,27.1,78,Agriculture_East,93
2023-10-26 07:00:00,DEV_002,61.2,27.3,89,Agriculture_West,91
2023-10-26 08:00:00,DEV_003,61.4,27.4,79,Agriculture_North,89
2023-10-26 09:00:00,DEV_001,61.0,27.1,77,Agriculture_East,93
2023-10-26 10:00:00,DEV_002,62.1,27.3,79,Agriculture_West,91
2023-10-26 11:00:00,DEV_003,62.1,27.9,89,Agriculture_North,89
2023-10-26 12:00:00,DEV_001,61.9,27.2,78,Agriculture_East,93
2023-10-26 13:00:00,DEV_002,62.2,27.7,80,Agriculture_West,91
2023-10-26 14:00:00,DEV_003,62.2,27.7,84,Agriculture_North,89
2023-10-26 15:00:00,DEV_001,63.3,28.0,79,Agriculture_East,93
2023-10-26 16:00:00,DEV_002,62.7,28.0,85,Agriculture_West,91
2023-10-26 17:00:00,DEV_003,63.2,27.9,89,Agriculture_North,89
2023-10-26 18:00:00,DEV_001,64.0,28.2,75,Agriculture_East,93
2023-10-26 19:00:00,DEV_002,64.2,28.2,84,Agriculture_West,91
2023-10-26 20:00:00,DEV_003,63.8,28.3,89,Agriculture_North,89
2023-10-26 21:00:00,DEV_001,64.0,28.2,83,Agriculture_East,93
2023-10-26 22:00:00,DEV_002,63.9,28.2,82,Agriculture_West,91
2023-10-26 23:00:00,DEV_003,64.0,28.1,79,Agriculture_North,89
2023-10-27 00:00:00,DEV_001,64.9,28.3,86,Agriculture_East,93
2023-10-27 01:00:00,DEV_002,64.7,28.4,82,Agriculture_West,91
2023-10-27 02:00:00,DEV_003,65.1,28.6,77,Agriculture_North,89
2023-10-27 03:00:00,DEV_001,65.3,28.3,79,Agriculture_East,93
2023-10-27 04:00:00,DEV_002,65.4,28.9,77,Agriculture_West,91
2023-10-27 05:00:00,DEV_003,65.3,28.8,85,Agriculture_North,89
2023-10-27 06:00:00,DEV_001,65.7,28.3,86,Agriculture_East,93
2023-10-27 07:00:00,DEV_002,65.8,28.6,78,Agriculture_West,91
2023-10-27 08:00:00,DEV_003,65.8,28.3,87,Agriculture_North,89
2023-10-27 09:00:00,DEV_001,65.1,29.0,78,Agriculture_East,93
2023-10-27 10:00:00,DEV_002,66.0,28.6,83,Agriculture_West,91
2023-10-27 11:00:00,DEV_003,65.5,28.5,80,Agriculture_North,89
2023-10-27 12:00:00,DEV_001,65.4,29.1,77,Agriculture_East,93
2023-10-27 13:00:00,DEV_002,66.4,28.8,75,Agriculture_West,91
2023-10-27 14:00:00,DEV_003,66.1,28.9,85,Agriculture_North,89
2023-10-27 15:00:00,DEV_001,65.9,29.1,83,Agriculture_East,93
2023-10-27 16:00:00,DEV_002,65.5,29.1,88,Agriculture_West,91
2023-10-27 17:00:00,DEV_003,65.5,29.3,79,Agriculture_North,89
2023-10-27 18:00:00,DEV_001,65.6,28.8,84,Agriculture_East,93
2023-10-27 19:00:00,DEV_002,66.5,29.1,80,Agriculture_West,91
2023-10-27 20:00:00,DEV_003,65.7,29.2,79,Agriculture_North,89
2023-10-27 21:00:00,DEV_001,66.3,28.9,86,Agriculture_East,93
2023-10-27 22:00:00,DEV_002,66.2,29.4,81,Agriculture_West,91
2023-10-27 23:00:00,DEV_003,66.1,29.4,81,Agriculture_North,89
2023-10-28 00:00:00,DEV_001,65.4,29.8,77,Agriculture_East,93
2023-10-28 01:00:00,DEV_002,65.2,29.5,85,Agriculture_West,91
2023-10-28 02:00:00,DEV_003,65.5,29.5,80,Agriculture_North,89
2023-10-28 03:00:00,DEV_001,65.8,29.7,82,Agriculture_East,93
2023-10-28 04:00:00,DEV_002,65.9,29.2,84,Agriculture_West,91
2023-10-28 05:00:00,DEV_003,65.7,29.8,88,Agriculture_North,89
2023-10-28 06:00:00,DEV_001,65.4,29.6,87,Agriculture_East,93
2023-10-28 07:00:00,DEV_002,64.6,29.4,77,Agriculture_West,91
2023-10-28 08:00:00,DEV_003,64.6,29.9,80,Agriculture_North,89
2023-10-28 09:00:00,DEV_001,64.1,29.6,89,Agriculture_East,93
2023-10-28 10:00:00,DEV_002,64.4,29.4,86,Agriculture_West,91
2023-10-28 11:00:00,DEV_003,64.8,29.6,83,Agriculture_North,89
2023-10-28 12:00:00,DEV_001,64.0,29.4,84,Agriculture_East,93
2023-10-28 13:00:00,DEV_002,63.5,29.7,86,Agriculture_West,91
2023-10-28 14:00:00,DEV_003,63.8,30.0,77,Agriculture_North,89
2023-10-28 15:00:00,DEV_001,64.1,29.5,79,Agriculture_East,93
2023-10-28 16:00:00,DEV_002,63.3,29.5,88,Agriculture_West,91
2023-10-28 17:00:00,DEV_003,63.6,29.7,75,Agriculture_North,89
2023-10-28 18:00:00,DEV_001,63.1,30.0,78,Agriculture_East,93
2023-10-28 19:00:00,DEV_002,62.6,30.3,86,Agriculture_West,91
2023-10-28 20:00:00,DEV_003,62.2,29.8,85,Agriculture_North,89
2023-10-28 21:00:00,DEV_001,62.3,29.7,79,Agriculture_East,93
2023-10-28 22:00:00,DEV_002,61.7,29.8,75,Agriculture_West,91
2023-10-28 23:00:00,DEV_003,61.5,30.1,83,Agriculture_North,89
2023-10-29 00:00:00,DEV_001,62.1,30.0,87,Agriculture_East,93
2023-10-29 01:00:00,DEV_002,61.8,30.1,76,Agriculture_West,91
2023-10-29 02:00:00,DEV_003,61.4,30.1,82,Agriculture_North,89
2023-10-29 03:00:00,DEV_001,61.0,30.3,80,Agriculture_East,93
2023-10-29 04:00:00,DEV_002,60.6,30.0,84,Agriculture_West,91
2023-10-29 05:00:00,DEV_003,60.2,30.3,88,Agriculture_North,89
2023-10-29 06:00:00,DEV_001,60.4,30.1,81,Agriculture_East,93
2023-10-29 07:00:00,DEV_002,59.4,29.9,82,Agriculture_West,91
2023-10-29 08:00:00,DEV_003,59.8,30.0,83,Agriculture_North,89
2023-10-29 09:00:00,DEV_001,59.1,30.4,84,Agriculture_East,93
2023-10-29 10:00:00,DEV_002,58.7,29.6,77,Agriculture_West,91
2023-10-29 11:00:00,DEV_003,59.3,29.9,87,Agriculture_North,89
2023-10-29 12:00:00,DEV_001,58.3,29.9,87,Agriculture_East,93
2023-10-29 13:00:00,DEV_002,58.0,30.2,76,Agriculture_West,91
2023-10-29 14:00:00,DEV_003,58.0,29.6,79,Agriculture_North,89
2023-10-29 15:00:00,DEV_001,57.7,30.3,88,Agriculture_East,93
2023-10-29 16:00:00,DEV_002,58.2,29.7,85,Agriculture_West,91
2023-10-29 17:00:00,DEV_003,56.9,30.3,82,Agriculture_North,89
2023-10-29 18:00:00,DEV_001,56.8,29.6,85,Agriculture_East,93
2023-10-29 19:00:00,DEV_002,56.6,30.1,78,Agriculture_West,91
2023-10-29 20:00:00,DEV_003,57.3,29.9,82,Agriculture_North,89
2023-10-29 21:00:00,DEV_001,56.3,29.8,87,Agriculture_East,93
2023-10-29 22:00:00,DEV_002,56.2,30.0,81,Agriculture_West,91
2023-10-29 23:00:00,DEV_003,56.6,30.2,85,Agriculture_North,89
2023-10-30 00:00:00,DEV_001,56.5,30.0,77,Agriculture_East,93
2023-10-30 01:00:00,DEV_002,55.7,30.1,88,Agriculture_West,91
2023-10-30 02:00:00,DEV_003,56.0,29.6,83,Agriculture_North,89
2023-10-30 03:00:00,DEV_001,55.1,29.7,86,Agriculture_East,93
2023-10-30 04:00:00,DEV_002,55.4,29.5,85,Agriculture_West,91
2023-10-30 05:00:00,DEV_003,55.0,29.8,79,Agriculture_North,89
2023-10-30 06:00:00,DEV_001,55.3,29.6,87,Agriculture_East,93
2023-10-30 07:00:00,DEV_002,55.2,29.8,89,Agriculture_West,91
2023-10-30 08:00:00,DEV_003,54.8,29.4,87,Agriculture_North,89
2023-10-30 09:00:00,DEV_001,54.5,29.4,87,Agriculture_East,93
2023-10-30 10:00:00,DEV_002,54.5,29.6,87,Agriculture_West,91
2023-10-30 11:00:00,DEV_003,54.2,29.3,82,Agriculture_North,89
2023-10-30 12:00:00,DEV_001,54.0,29.7,80,Agriculture_East,93
2023-10-30 13:00:00,DEV_002,54.3,29.4,82,Agriculture_West,91
2023-10-30 14:00:00,DEV_003,54.2,29.7,84,Agriculture_North,89
2023-10-30 15:00:00,DEV_001,53.7,29.1,89,Agriculture_East,93
2023-10-30 16:00:00,DEV_002,53.7,29.2,80,Agriculture_West,91
2023-10-30 17:00:00,DEV_003,54.3,28.9,83,Agriculture_North,89
2023-10-30 18:00:00,DEV_001,54.5,29.3,86,Agriculture_East,93
